rm_id,product_id,purchase_order_id,purchase_order_item_no,receival_item_no,batch_id,date_arrival,receival_status,net_weight,supplier_id
357,91900152.0,209536,140,1,,2004-07-09 08:24:00 +02:00,Completed,24600.0,10001
379,91900296.0,210663,20,1,,2004-07-09 08:29:00 +02:00,Completed,25000.0,52433
379,91900296.0,210275,20,1,,2004-07-09 08:42:00 +02:00,Completed,13200.0,54904
367,91900143.0,208540,10,1,,2004-07-09 08:49:00 +02:00,Completed,14080.0,50430
357,91900152.0,209536,140,1,,2004-07-09 09:23:00 +02:00,Completed,24160.0,10001
365,91900143.0,210649,10,1,,2004-07-09 09:27:00 +02:00,Completed,13320.0,58000
357,91900152.0,209536,140,1,,2004-07-09 09:35:00 +02:00,Completed,24260.0,10001
365,91900143.0,208542,10,1,,2004-07-09 11:01:00 +02:00,Completed,22200.0,50420
368,91900170.0,210500,10,1,,2004-07-09 11:22:00 +02:00,Completed,13380.0,57292
365,91900143.0,208541,10,1,,2004-07-09 13:02:00 +02:00,Completed,13360.0,52036
368,91900170.0,210576,10,1,,2004-07-09 14:28:00 +02:00,Completed,11960.0,56438
367,91900143.0,208535,10,1,,2004-07-09 14:34:00 +02:00,Completed,14160.0,55251
365,91900143.0,208541,10,1,,2004-07-09 14:51:00 +02:00,Completed,13060.0,52036
367,91900143.0,208532,10,1,,2004-07-12 08:28:00 +02:00,Completed,21880.0,20023
364,91900182.0,210538,10,1,,2004-07-12 08:33:00 +02:00,Completed,25400.0,54764
365,91900143.0,208547,10,1,,2004-07-12 09:22:00 +02:00,Completed,20040.0,54748
365,91900143.0,208535,10,1,,2004-07-12 10:35:00 +02:00,Completed,14740.0,55251
365,91900143.0,208540,10,1,,2004-07-12 10:44:00 +02:00,Completed,18440.0,50430
365,91900143.0,208794,10,1,,2004-07-12 10:50:00 +02:00,Completed,22000.0,57615
365,91900143.0,208541,10,1,,2004-07-12 11:41:00 +02:00,Completed,13600.0,52036
365,91900143.0,208535,10,1,,2004-07-12 11:47:00 +02:00,Completed,13960.0,55251
365,91900143.0,208490,10,1,,2004-07-12 12:13:00 +02:00,Completed,14047.0,50468
365,91900143.0,208490,10,2,,2004-07-12 12:13:00 +02:00,Completed,6001.0,50468
365,91900143.0,208542,10,1,,2004-07-12 13:17:00 +02:00,Completed,7055.0,50420
365,91900143.0,208537,10,1,,2004-07-12 13:36:00 +02:00,Completed,26020.0,50387
368,91900170.0,210576,10,1,,2004-07-12 14:04:00 +02:00,Completed,12260.0,56438
379,91900296.0,210662,50,1,,2004-07-12 15:07:00 +02:00,Completed,25435.0,52577
365,91900143.0,208532,10,1,,2004-07-12 15:45:00 +02:00,Completed,14384.0,20023
369,91900146.0,208532,30,2,,2004-07-12 15:45:00 +02:00,Completed,4020.0,20023
366,91900160.0,208532,20,3,,2004-07-12 15:45:00 +02:00,Completed,4236.0,20023
379,91900296.0,210663,30,1,,2004-07-22 08:16:00 +02:00,Completed,26470.0,52433
365,91900143.0,208544,10,1,,2004-07-13 08:20:00 +02:00,Completed,15360.0,52069
365,91900143.0,209955,30,1,,2004-07-13 09:16:00 +02:00,Completed,17040.0,50363
365,91900143.0,209955,30,2,,2004-07-13 09:16:00 +02:00,Completed,7000.0,50363
389,91900330.0,208532,40,1,,2004-07-13 09:21:00 +02:00,Completed,2740.0,20023
365,91900143.0,208532,10,2,,2004-07-13 09:21:00 +02:00,Completed,1180.0,20023
365,91900143.0,208537,10,1,,2004-07-13 10:43:00 +02:00,Completed,23540.0,50387
367,91900143.0,208490,10,1,,2004-07-13 10:54:00 +02:00,Completed,12277.0,50468
367,91900143.0,208490,10,2,,2004-07-13 10:54:00 +02:00,Completed,5833.0,50468
366,91900160.0,208537,20,1,,2004-07-13 13:19:00 +02:00,Completed,12240.0,50387
365,91900143.0,208537,10,2,,2004-07-13 13:19:00 +02:00,Completed,6900.0,50387
368,91900170.0,210500,10,1,,2004-07-13 14:07:00 +02:00,Completed,11820.0,57292
365,91900143.0,208538,10,1,,2004-07-13 15:14:00 +02:00,Completed,19880.0,50388
368,91900170.0,210576,10,1,,2004-07-13 15:28:00 +02:00,Completed,11720.0,56438
365,91900143.0,208541,10,1,,2004-07-13 15:31:00 +02:00,Completed,12760.0,52036
365,91900143.0,210649,10,1,,2004-07-13 15:52:00 +02:00,Completed,13400.0,58000
365,91900143.0,210649,10,1,,2004-07-13 16:23:00 +02:00,Completed,13880.0,58000
365,91900143.0,208548,10,1,,2004-07-14 08:33:00 +02:00,Completed,11480.0,55059
365,91900143.0,209955,30,1,,2004-07-14 08:39:00 +02:00,Completed,4300.0,50363
365,91900143.0,209955,30,2,,2004-07-14 08:39:00 +02:00,Completed,19690.0,50363
367,91900143.0,208532,10,1,,2004-07-14 08:46:00 +02:00,Completed,19600.0,20023
365,91900143.0,208547,10,1,,2004-07-14 09:23:00 +02:00,Completed,18580.0,54748
365,91900143.0,208540,10,1,,2004-07-14 09:45:00 +02:00,Completed,15760.0,50430
365,91900143.0,209955,30,1,,2004-07-14 10:58:00 +02:00,Completed,7000.0,50363
365,91900143.0,209955,30,2,,2004-07-14 10:58:00 +02:00,Completed,16850.0,50363
365,91900143.0,208604,10,1,,2004-07-14 12:01:00 +02:00,Completed,14860.0,52064
379,91900296.0,210662,30,1,,2004-07-14 12:39:00 +02:00,Completed,24370.0,52577
365,91900143.0,208542,10,1,,2004-07-14 13:29:00 +02:00,Completed,23860.0,50420
379,91900296.0,210500,20,1,,2004-07-14 13:45:00 +02:00,Completed,9460.0,57292
368,91900170.0,210576,10,1,,2004-07-14 14:27:00 +02:00,Completed,13740.0,56438
365,91900143.0,208535,10,1,,2004-07-14 14:31:00 +02:00,Completed,11734.0,55251
375,91900302.0,208535,20,2,,2004-07-14 14:31:00 +02:00,Completed,3800.0,55251
365,91900143.0,210649,10,1,,2004-07-14 15:07:00 +02:00,Completed,12720.0,58000
365,91900143.0,208535,10,1,,2004-07-15 08:23:00 +02:00,Completed,12420.0,55251
368,91900170.0,210455,10,1,,2004-07-15 08:27:00 +02:00,Completed,23460.0,52433
365,91900143.0,208532,10,1,,2004-07-15 08:32:00 +02:00,Completed,26460.0,20023
365,91900143.0,208543,10,1,,2004-07-15 08:44:00 +02:00,Completed,20980.0,52063
379,91900296.0,210662,50,1,,2004-07-15 08:56:00 +02:00,Completed,22160.0,52577
365,91900143.0,208548,10,1,,2004-07-15 09:09:00 +02:00,Completed,15580.0,55059
365,91900143.0,210649,10,1,,2004-07-15 10:05:00 +02:00,Completed,12840.0,58000
379,91900296.0,210500,20,1,,2004-07-15 10:55:00 +02:00,Completed,11980.0,57292
357,91900152.0,209536,150,1,,2004-07-15 10:58:00 +02:00,Completed,23720.0,10001
367,91900143.0,208532,10,1,,2004-07-15 11:42:00 +02:00,Completed,14200.0,20023
369,91900146.0,208532,30,2,,2004-07-15 11:42:00 +02:00,Completed,4240.0,20023
366,91900160.0,208532,20,3,,2004-07-15 11:42:00 +02:00,Completed,3120.0,20023
365,91900143.0,208535,10,1,,2004-07-15 11:47:00 +02:00,Completed,17220.0,55251
357,91900152.0,209536,150,1,,2004-07-15 12:31:00 +02:00,Completed,24540.0,10001
365,91900143.0,208882,10,1,,2004-07-15 12:35:00 +02:00,Completed,4650.0,50387
369,91900146.0,208537,40,2,,2004-07-15 12:35:00 +02:00,Completed,4050.0,50387
369,91900146.0,208537,40,3,,2004-07-15 12:35:00 +02:00,Completed,10480.0,50387
368,91900170.0,210500,10,1,,2004-07-15 12:41:00 +02:00,Completed,11720.0,57292
367,91900143.0,208541,10,1,,2004-07-15 13:19:00 +02:00,Completed,11780.0,52036
365,91900143.0,208490,10,1,,2004-07-15 13:23:00 +02:00,Completed,11245.0,50468
367,91900143.0,208490,10,2,,2004-07-15 13:23:00 +02:00,Completed,6161.0,50468
367,91900143.0,208545,10,1,,2004-07-15 13:45:00 +02:00,Completed,9380.0,52062
367,91900143.0,208545,10,2,,2004-07-15 13:45:00 +02:00,Completed,14720.0,52062
369,91900146.0,208545,20,3,,2004-07-15 13:45:00 +02:00,Completed,1000.0,52062
375,91900302.0,208603,20,1,,2004-07-15 14:24:00 +02:00,Completed,11860.0,56343
365,91900143.0,210649,10,1,,2004-07-15 14:45:00 +02:00,Completed,12856.0,58000
365,91900143.0,208544,10,1,,2004-07-16 08:33:00 +02:00,Completed,22320.0,52069
365,91900143.0,208540,10,1,,2004-07-16 08:37:00 +02:00,Completed,18740.0,50430
357,91900152.0,209536,150,1,,2004-07-16 08:54:00 +02:00,Completed,24340.0,10001
379,91900296.0,210662,40,1,,2004-07-16 10:35:00 +02:00,Completed,24190.0,52577
365,91900143.0,208532,10,1,,2004-07-16 10:38:00 +02:00,Completed,20980.0,20023
357,91900152.0,209536,150,1,,2004-07-16 10:41:00 +02:00,Completed,24160.0,10001
365,91900143.0,208535,10,1,,2004-07-16 10:50:00 +02:00,Completed,12980.0,55251
357,91900152.0,209536,150,1,,2004-07-16 11:33:00 +02:00,Completed,24120.0,10001
357,91900152.0,209536,150,1,,2004-07-16 11:41:00 +02:00,Completed,24220.0,10001
379,91900296.0,210662,50,1,,2004-07-16 11:45:00 +02:00,Completed,24550.0,52577
367,91900143.0,208542,10,1,,2004-07-16 11:49:00 +02:00,Completed,22500.0,50420
365,91900143.0,208538,10,1,,2004-07-16 12:25:00 +02:00,Completed,23720.0,50388
365,91900143.0,209955,30,1,,2004-07-16 12:38:00 +02:00,Completed,4560.0,50363
365,91900143.0,209955,30,2,,2004-07-16 12:38:00 +02:00,Completed,19630.0,50363
375,91900302.0,208535,20,1,,2004-07-16 12:42:00 +02:00,Completed,12320.0,55251
367,91900143.0,208547,10,1,,2004-07-16 13:41:00 +02:00,Completed,7980.0,54748
389,91900330.0,208547,30,2,,2004-07-16 13:41:00 +02:00,Completed,1400.0,54748
375,91900302.0,208547,20,3,,2004-07-16 13:41:00 +02:00,Completed,5620.0,54748
365,91900143.0,208547,40,4,,2004-07-16 13:41:00 +02:00,Completed,700.0,54748
375,91900302.0,208535,20,1,,2004-07-16 14:28:00 +02:00,Completed,12780.0,55251
365,91900143.0,208535,10,1,,2004-07-16 14:40:00 +02:00,Completed,11420.0,55251
375,91900302.0,208535,20,2,,2004-07-16 14:40:00 +02:00,Completed,700.0,55251
379,91900296.0,210663,20,1,,2004-07-22 08:29:00 +02:00,Completed,25650.0,52433
365,91900143.0,208541,10,1,,2004-07-19 08:37:00 +02:00,Completed,9980.0,52036
367,91900143.0,208547,10,1,,2004-07-19 09:11:00 +02:00,Completed,23920.0,54748
364,91900182.0,210538,10,1,,2004-07-19 09:17:00 +02:00,Completed,25100.0,54764
367,91900143.0,206172,10,1,,2004-07-19 10:36:00 +02:00,Completed,11560.0,55815
375,91900302.0,206172,20,2,,2004-07-19 10:36:00 +02:00,Completed,6900.0,55815
365,91900143.0,209130,10,1,,2004-07-19 10:39:00 +02:00,Completed,17274.0,50363
389,91900330.0,209130,30,2,,2004-07-19 10:39:00 +02:00,Completed,3900.0,50363
375,91900302.0,209130,20,3,,2004-07-19 10:39:00 +02:00,Completed,2926.0,50363
365,91900143.0,208535,10,1,,2004-07-19 11:30:00 +02:00,Completed,15380.0,55251
365,91900143.0,209130,10,1,,2004-07-19 11:58:00 +02:00,Completed,16130.0,50363
365,91900143.0,209130,10,2,,2004-07-19 11:58:00 +02:00,Completed,1400.0,50363
375,91900302.0,209130,20,3,,2004-07-19 11:58:00 +02:00,Completed,3150.0,50363
365,91900143.0,208537,10,1,,2004-07-19 13:33:00 +02:00,Completed,25000.0,50387
365,91900143.0,208604,10,1,,2004-07-19 14:20:00 +02:00,Completed,24580.0,52064
375,91900302.0,208603,20,1,,2004-07-19 14:51:00 +02:00,Completed,11940.0,56343
365,91900143.0,208541,10,1,,2004-07-20 08:26:00 +02:00,Completed,10220.0,52036
365,91900143.0,208794,10,1,,2004-07-20 09:19:00 +02:00,Completed,20880.0,57615
369,91900146.0,208532,30,1,,2004-07-20 10:02:00 +02:00,Completed,5270.0,20023
366,91900160.0,208532,20,2,,2004-07-20 10:02:00 +02:00,Completed,3140.0,20023
365,91900143.0,208532,10,3,,2004-07-20 10:02:00 +02:00,Completed,15650.0,20023
369,91900146.0,208537,40,1,,2004-07-20 11:38:00 +02:00,Completed,7380.0,50387
365,91900143.0,208537,10,2,,2004-07-20 11:38:00 +02:00,Completed,11500.0,50387
366,91900160.0,208537,20,1,,2004-07-20 12:08:00 +02:00,Completed,12680.0,50387
365,91900143.0,208537,10,2,,2004-07-20 12:08:00 +02:00,Completed,4900.0,50387
365,91900143.0,208545,10,1,,2004-07-20 13:20:00 +02:00,Completed,8800.0,52062
365,91900143.0,208545,10,2,,2004-07-20 13:20:00 +02:00,Completed,16420.0,52062
379,91900296.0,210500,20,1,,2004-07-20 13:33:00 +02:00,Completed,10820.0,57292
365,91900143.0,208541,10,1,,2004-07-20 14:07:00 +02:00,Completed,13060.0,52036
354,91900182.0,210103,30,1,,2004-07-20 14:55:00 +02:00,Completed,27893.0,55688
365,91900143.0,208540,10,1,,2004-07-21 08:23:00 +02:00,Completed,16860.0,50430
365,91900143.0,208537,10,1,,2004-07-21 08:27:00 +02:00,Completed,24900.0,50387
375,91900302.0,208549,20,1,,2004-07-21 08:42:00 +02:00,Completed,600.0,55568
389,91900330.0,208549,30,2,,2004-07-21 08:42:00 +02:00,Completed,11120.0,55568
365,91900143.0,208548,10,1,,2004-07-21 09:36:00 +02:00,Completed,13140.0,55059
367,91900143.0,208537,10,1,,2004-07-21 10:16:00 +02:00,Completed,6940.0,50387
367,91900143.0,208537,10,2,,2004-07-21 10:16:00 +02:00,Completed,10340.0,50387
389,91900330.0,208537,30,3,,2004-07-21 10:16:00 +02:00,Completed,1660.0,50387
365,91900143.0,208490,10,1,,2004-07-21 11:10:00 +02:00,Completed,19460.0,50468
365,91900143.0,208538,10,1,,2004-07-21 14:01:00 +02:00,Completed,21280.0,50388
368,91900170.0,210500,10,1,,2004-07-21 14:19:00 +02:00,Completed,12840.0,57292
365,91900143.0,208535,10,1,,2004-07-21 14:29:00 +02:00,Completed,14760.0,55251
357,91900152.0,209536,160,1,,2004-07-22 08:31:00 +02:00,Completed,24620.0,10001
365,91900143.0,208532,10,1,,2004-07-22 08:35:00 +02:00,Completed,18420.0,20023
365,91900143.0,208548,10,1,,2004-07-22 08:39:00 +02:00,Completed,11460.0,55059
365,91900143.0,208532,10,1,,2004-07-22 10:38:00 +02:00,Completed,17620.0,20023
357,91900152.0,209536,160,1,,2004-07-22 10:43:00 +02:00,Completed,24620.0,10001
365,91900143.0,208547,10,1,,2004-07-22 10:50:00 +02:00,Completed,21840.0,54748
365,91900143.0,208490,10,1,,2004-07-22 11:52:00 +02:00,Completed,6740.0,50468
365,91900143.0,208490,10,2,,2004-07-22 11:52:00 +02:00,Completed,16708.0,50468
368,91900170.0,210662,10,1,,2004-07-22 12:04:00 +02:00,Completed,24494.0,52577
365,91900143.0,208535,10,1,,2004-07-22 12:57:00 +02:00,Completed,15400.0,55251
365,91900143.0,208537,10,1,,2004-07-22 13:11:00 +02:00,Completed,8200.0,50387
365,91900143.0,208537,10,2,,2004-07-22 13:11:00 +02:00,Completed,9000.0,50387
389,91900330.0,208537,30,3,,2004-07-22 13:11:00 +02:00,Completed,980.0,50387
365,91900143.0,208552,10,1,,2004-07-22 13:45:00 +02:00,Completed,11070.0,50426
375,91900302.0,208552,20,2,,2004-07-22 13:45:00 +02:00,Completed,1726.0,50426
389,91900330.0,208552,30,3,,2004-07-22 13:45:00 +02:00,Completed,1624.0,50426
365,91900143.0,208552,10,4,,2004-07-22 13:45:00 +02:00,Completed,9000.0,50426
379,91900296.0,210500,20,1,,2004-07-22 14:31:00 +02:00,Completed,12480.0,57292
365,91900143.0,208541,10,1,,2004-07-22 15:18:00 +02:00,Completed,9460.0,52036
365,91900143.0,208603,10,1,,2004-07-23 08:25:00 +02:00,Completed,8300.0,56343
375,91900302.0,208603,20,2,,2004-07-23 08:25:00 +02:00,Completed,7500.0,56343
379,91900296.0,210500,20,1,,2004-07-23 08:38:00 +02:00,Completed,11500.0,57292
357,91900152.0,209536,160,1,,2004-07-23 08:44:00 +02:00,Completed,23940.0,10001
365,91900143.0,208544,10,1,,2004-07-23 09:13:00 +02:00,Completed,20500.0,52069
365,91900143.0,208538,10,1,,2004-07-23 09:41:00 +02:00,Completed,20400.0,50388
365,91900143.0,210433,20,1,,2004-07-23 09:50:00 +02:00,Completed,4180.0,54855
365,91900143.0,208542,10,1,,2004-07-26 10:05:00 +02:00,Completed,23780.0,50420
366,91900160.0,208535,40,1,,2004-07-23 10:15:00 +02:00,Completed,6040.0,55251
357,91900152.0,209536,160,1,,2004-07-23 10:33:00 +02:00,Completed,24360.0,10001
365,91900143.0,208542,10,1,,2004-07-23 11:16:00 +02:00,Completed,20720.0,50420
375,91900302.0,208533,20,1,,2004-07-23 11:57:00 +02:00,Completed,19300.0,50350
367,91900143.0,208532,10,1,,2004-07-23 12:14:00 +02:00,Completed,14160.0,20023
366,91900160.0,208532,20,2,,2004-07-23 12:14:00 +02:00,Completed,2740.0,20023
369,91900146.0,208532,30,3,,2004-07-23 12:14:00 +02:00,Completed,4440.0,20023
365,91900143.0,210433,20,1,,2004-07-23 12:26:00 +02:00,Completed,370.0,54855
375,91900302.0,210433,30,2,,2004-07-23 12:26:00 +02:00,Completed,2510.0,54855
383,1002.0,210611,10,1,,2004-07-23 12:32:00 +02:00,Completed,1080.0,54996
365,91900143.0,208537,10,1,,2004-07-23 12:56:00 +02:00,Completed,12720.0,50387
365,91900143.0,208537,10,2,,2004-07-23 12:56:00 +02:00,Completed,5980.0,50387
365,91900143.0,208537,10,1,,2004-07-23 13:52:00 +02:00,Completed,24240.0,50387
365,91900143.0,208545,10,1,,2004-07-23 14:30:00 +02:00,Completed,10540.0,52062
365,91900143.0,208545,10,2,,2004-07-23 14:30:00 +02:00,Completed,14460.0,52062
365,91900143.0,208541,10,1,,2004-07-23 14:42:00 +02:00,Completed,12440.0,52036
365,91900143.0,208535,10,1,,2004-07-23 15:04:00 +02:00,Completed,15500.0,55251
365,91900143.0,208532,10,1,,2004-07-26 08:39:00 +02:00,Completed,26240.0,20023
365,91900143.0,208541,10,1,,2004-07-26 08:53:00 +02:00,Completed,15400.0,52036
365,91900143.0,208547,10,1,,2004-07-26 09:37:00 +02:00,Completed,21520.0,54748
365,91900143.0,208540,10,1,,2004-07-26 10:00:00 +02:00,Completed,16700.0,50430
367,91900143.0,208537,10,1,,2004-07-26 11:47:00 +02:00,Completed,27560.0,50387
365,91900143.0,208538,10,1,,2004-07-26 12:25:00 +02:00,Completed,21720.0,50388
365,91900143.0,208541,10,1,,2004-07-26 13:44:00 +02:00,Completed,14220.0,52036
368,91900170.0,210576,10,1,,2004-07-26 14:12:00 +02:00,Completed,11300.0,56438
365,91900143.0,208547,10,1,,2004-07-27 08:24:00 +02:00,Completed,10698.0,54748
375,91900302.0,208547,20,2,,2004-07-27 08:24:00 +02:00,Completed,1938.0,54748
389,91900330.0,208547,30,3,,2004-07-27 08:24:00 +02:00,Completed,1640.0,54748
368,91900170.0,210663,10,1,,2004-07-27 08:31:00 +02:00,Completed,25198.0,52433
365,91900143.0,208540,10,1,,2004-07-27 09:11:00 +02:00,Completed,14900.0,50430
365,91900143.0,208541,10,1,,2004-07-27 09:21:00 +02:00,Completed,14940.0,52036
368,91900170.0,210662,20,1,,2004-07-27 09:54:00 +02:00,Completed,24720.0,52577
365,91900143.0,208548,10,1,,2004-07-27 09:59:00 +02:00,Completed,1400.0,55059
365,91900143.0,208548,10,2,,2004-07-27 09:59:00 +02:00,Completed,10440.0,55059
375,91900302.0,208548,30,3,,2004-07-27 09:59:00 +02:00,Completed,4820.0,55059
365,91900143.0,208540,10,1,,2004-07-27 10:35:00 +02:00,Completed,15060.0,50430
365,91900143.0,208533,10,1,,2004-07-27 11:11:00 +02:00,Completed,14680.0,50350
365,91900143.0,208490,10,1,,2004-07-27 11:44:00 +02:00,Completed,5561.0,50468
365,91900143.0,208490,10,2,,2004-07-27 11:44:00 +02:00,Completed,16051.0,50468
375,91900302.0,208535,20,1,,2004-07-27 13:16:00 +02:00,Completed,12100.0,55251
365,91900143.0,208541,10,1,,2004-07-27 13:36:00 +02:00,Completed,9400.0,52036
368,91900170.0,210576,10,1,,2004-07-27 13:40:00 +02:00,Completed,11840.0,56438
365,91900143.0,208603,10,1,,2004-07-28 08:27:00 +02:00,Completed,21600.0,56343
365,91900143.0,208537,10,1,,2004-07-28 08:32:00 +02:00,Completed,25940.0,50387
347,91900143.0,208535,10,1,,2004-07-28 08:37:00 +02:00,Completed,11200.0,55251
378,91900302.0,208535,20,2,,2004-07-28 08:37:00 +02:00,Completed,2500.0,55251
365,91900143.0,208541,10,1,,2004-07-28 08:51:00 +02:00,Completed,11240.0,52036
365,91900143.0,208548,10,1,,2004-07-28 10:06:00 +02:00,Completed,2000.0,55059
375,91900302.0,208548,30,2,,2004-07-28 10:06:00 +02:00,Completed,1800.0,55059
365,91900143.0,208548,10,3,,2004-07-28 10:06:00 +02:00,Completed,7900.0,55059
365,91900143.0,208535,10,1,,2004-07-28 10:28:00 +02:00,Completed,14320.0,55251
365,91900143.0,208547,10,1,,2004-07-28 10:36:00 +02:00,Completed,21400.0,54748
367,91900143.0,208532,10,1,,2004-07-28 11:21:00 +02:00,Completed,15570.0,20023
346,91900146.0,208532,30,2,,2004-07-28 11:21:00 +02:00,Completed,2880.0,20023
366,91900160.0,208532,20,3,,2004-07-28 11:21:00 +02:00,Completed,1490.0,20023
365,91900143.0,208537,10,1,,2004-07-28 13:06:00 +02:00,Completed,5400.0,50387
369,91900146.0,208537,40,2,,2004-07-28 13:06:00 +02:00,Completed,10040.0,50387
369,91900146.0,208537,40,3,,2004-07-28 13:06:00 +02:00,Completed,3520.0,50387
365,91900143.0,208542,10,1,,2004-07-28 13:18:00 +02:00,Completed,18860.0,50420
375,91900302.0,208535,20,1,,2004-07-28 13:56:00 +02:00,Completed,10520.0,55251
365,91900143.0,208544,10,1,,2004-07-28 14:54:00 +02:00,Completed,15360.0,52069
378,91900302.0,208544,20,2,,2004-07-28 14:54:00 +02:00,Completed,1500.0,52069
365,91900143.0,208541,10,1,,2004-07-28 15:01:00 +02:00,Completed,15680.0,52036
368,91900170.0,210576,10,1,,2004-07-28 15:30:00 +02:00,Completed,12240.0,56438
365,91900143.0,208543,10,1,,2004-07-29 08:23:00 +02:00,Completed,22700.0,52063
365,91900143.0,208535,10,1,,2004-07-29 08:27:00 +02:00,Completed,12472.0,55251
378,91900302.0,208535,20,2,,2004-07-29 08:27:00 +02:00,Completed,1288.0,55251
357,91900152.0,209536,170,1,,2004-07-29 08:30:00 +02:00,Completed,24080.0,10001
366,91900160.0,208532,20,1,,2004-07-29 08:34:00 +02:00,Completed,8320.0,20023
360,91900160.0,208553,20,1,,2004-07-29 08:58:00 +02:00,Completed,80.0,52166
365,91900143.0,208553,10,2,,2004-07-29 08:58:00 +02:00,Completed,13460.0,52166
357,91900152.0,209536,170,1,,2004-07-29 09:17:00 +02:00,Completed,24240.0,10001
375,91900302.0,210441,30,1,,2004-07-29 09:26:00 +02:00,Completed,1800.0,58187
389,91900330.0,210441,20,2,,2004-07-29 09:26:00 +02:00,Completed,3940.0,58187
365,91900143.0,208542,10,1,,2004-07-29 09:39:00 +02:00,Completed,15240.0,50420
365,91900143.0,208532,10,1,,2004-07-29 10:32:00 +02:00,Completed,16020.0,20023
357,91900152.0,209536,170,1,,2004-07-29 10:50:00 +02:00,Completed,24240.0,10001
365,91900143.0,208490,10,1,,2004-07-29 11:22:00 +02:00,Completed,5200.0,50468
378,91900302.0,208490,20,3,,2004-07-29 11:22:00 +02:00,Completed,1000.0,50468
365,91900143.0,208490,10,4,,2004-07-29 11:22:00 +02:00,Completed,13240.0,50468
365,91900143.0,208535,10,1,,2004-07-29 11:42:00 +02:00,Completed,18380.0,55251
389,91900330.0,208535,30,1,,2004-07-29 11:47:00 +02:00,Completed,7900.0,55251
365,91900143.0,208546,10,1,,2004-07-29 11:57:00 +02:00,Completed,18300.0,54667
367,91900143.0,208532,10,1,,2004-07-29 12:44:00 +02:00,Completed,17320.0,20023
365,91900143.0,208537,10,1,,2004-07-29 13:30:00 +02:00,Completed,8160.0,50387
365,91900143.0,208537,10,2,,2004-07-29 13:30:00 +02:00,Completed,9800.0,50387
365,91900143.0,208532,10,1,,2004-07-29 13:49:00 +02:00,Completed,19280.0,20023
367,91900143.0,208541,10,1,,2004-07-29 14:50:00 +02:00,Completed,11820.0,52036
365,91900143.0,208538,10,1,,2004-07-29 15:05:00 +02:00,Completed,21680.0,50388
