rm_id,product_id,purchase_order_id,purchase_order_item_no,receival_item_no,batch_id,transporter_name,vehicle_no,unit_status,vehicle_start_weight,vehicle_end_weight,gross_weight,tare_weight,net_weight,wood,ironbands,plastic,water,ice,other,chips,packaging,cardboard
357,91900152.0,209536,130,1,,Transporter8,Vehicle107,Transferred,40460.0,16840.0,23620.0,0.0,23620.0,,,,,,,,,
365,91900143.0,208548,10,1,,Transporter9,Vehicle108,Transferred,32300.0,15620.0,16680.0,0.0,16680.0,,,,,,,,,
357,91900152.0,209536,130,1,,Transporter8,Vehicle109,Transferred,38980.0,14700.0,24280.0,0.0,24280.0,,,,,,,,,
367,91900143.0,208543,10,1,,Transporter6,Vehicle110,Transferred,39060.0,18120.0,20940.0,0.0,20940.0,,,,,,,,,
365,91900143.0,208547,10,1,,Transporter5,Vehicle6,Transferred,41560.0,17220.0,24340.0,0.0,24340.0,,,,,,,,,
375,91900302.0,208533,20,1,,Transporter4,Vehicle111,Transferred,23320.0,13780.0,9540.0,0.0,9540.0,,,,,,,,,
365,91900143.0,208540,10,1,,Transporter6,Vehicle25,Transferred,32400.0,16680.0,15720.0,0.0,15720.0,,,,,,,,,
375,91900302.0,208533,20,1,,Transporter4,Vehicle43,Transferred,24780.0,14680.0,10100.0,0.0,10100.0,,,,,,,,,
375,91900302.0,208533,20,1,,Transporter4,Vehicle112,Transferred,26940.0,14740.0,12200.0,0.0,12200.0,,,,,,,,,
357,91900152.0,209536,130,1,,Transporter8,Vehicle113,Transferred,40280.0,15700.0,24580.0,0.0,24580.0,,,,,,,,,
365,91900143.0,208540,10,1,,Transporter6,Vehicle9,Transferred,30100.0,14620.0,15480.0,0.0,15480.0,,,,,,,,,
375,91900302.0,208490,20,1,,Transporter1,Vehicle114,Transferred,31800.0,14540.0,690.0,0.0,690.0,,,,,,,,,
365,91900143.0,208490,10,2,,Transporter1,Vehicle114,Transferred,31800.0,14540.0,16570.0,66.0,16504.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle28,Transferred,36200.0,18860.0,17340.0,0.0,17340.0,,,,,,,,,
365,91900143.0,208532,10,1,,Transporter1,Vehicle53,Transferred,37360.0,15380.0,12480.0,0.0,12480.0,,,,,,,,,
369,91900146.0,208532,30,2,,Transporter1,Vehicle53,Transferred,37360.0,15380.0,9500.0,120.0,9380.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle115,Transferred,36520.0,21420.0,14360.0,0.0,14360.0,,,,,,,,,
375,91900302.0,208535,20,2,,Transporter3,Vehicle115,Transferred,36520.0,21420.0,380.0,0.0,380.0,,,,,,,,,
389,91900330.0,208535,30,3,,Transporter3,Vehicle115,Transferred,36520.0,21420.0,360.0,0.0,360.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle67,Transferred,27600.0,16200.0,11400.0,0.0,11400.0,,,,,,,,,
365,91900143.0,208541,10,1,,Transporter6,Vehicle8,Transferred,24740.0,14920.0,9820.0,0.0,9820.0,,,,,,,,,
367,91900143.0,208532,10,1,,Transporter1,Vehicle4,Transferred,35620.0,14920.0,20700.0,120.0,20580.0,,,,,,,,,
357,91900152.0,209536,130,1,,Transporter8,Vehicle116,Transferred,39540.0,15480.0,24060.0,0.0,24060.0,,,,,,,,,
365,91900143.0,208547,10,1,,Transporter5,Vehicle57,Transferred,35620.0,16600.0,19020.0,0.0,19020.0,,,,,,,,,
357,91900152.0,209536,130,1,,Transporter8,Vehicle76,Transferred,39480.0,15560.0,23920.0,0.0,23920.0,,,,,,,,,
364,91900182.0,210538,10,1,,Transporter2,Vehicle117,Transferred,41100.0,15800.0,25300.0,240.0,25060.0,,,,,,,,,
368,91900170.0,210500,10,1,,Transporter2,Vehicle118,Transferred,26420.0,15400.0,11020.0,0.0,11020.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle28,Transferred,32720.0,18840.0,13880.0,0.0,13880.0,,,,,,,,,
365,91900143.0,208542,10,1,,Transporter11,Vehicle41,Transferred,36480.0,15100.0,21380.0,0.0,21380.0,,,,,,,,,
365,91900143.0,208541,10,1,,Transporter6,Vehicle8,Transferred,22840.0,14860.0,7980.0,0.0,7980.0,,,,,,,,,
365,91900143.0,208539,10,1,,Transporter8,Vehicle119,Transferred,43400.0,19440.0,23960.0,0.0,23960.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle67,Transferred,27060.0,16140.0,10920.0,0.0,10920.0,,,,,,,,,
365,91900143.0,208542,10,1,,Transporter13,Vehicle42,Transferred,36200.0,15920.0,20280.0,340.0,19940.0,,,,,,,,,
365,91900143.0,208532,10,1,,Transporter1,Vehicle53,Transferred,33620.0,14660.0,14810.0,0.0,14810.0,,,,,,,,,
369,91900146.0,208532,30,2,,Transporter1,Vehicle53,Transferred,33620.0,14660.0,3400.0,60.0,3340.0,,,,,,,,,
366,91900160.0,208532,20,3,,Transporter1,Vehicle53,Transferred,33620.0,14660.0,750.0,60.0,690.0,,,,,,,,,
365,91900143.0,208532,10,1,,Transporter1,Vehicle56,Transferred,41020.0,14420.0,26600.0,0.0,26600.0,,,,,,,,,
375,91900302.0,208604,20,1,,Transporter6,Vehicle8,Transferred,36980.0,14980.0,700.0,0.0,700.0,,,,,,,,,
367,91900143.0,208604,10,2,,Transporter6,Vehicle8,Transferred,36980.0,14980.0,12060.0,0.0,12060.0,,,,,,,,,
365,91900143.0,208604,10,3,,Transporter6,Vehicle8,Transferred,36980.0,14980.0,9240.0,200.0,9040.0,,,,,,,,,
367,91900143.0,208550,10,1,,Transporter12,Vehicle60,Transferred,39200.0,15260.0,23940.0,280.0,23660.0,,,,,,,,,
367,91900143.0,208535,10,1,,Transporter3,Vehicle120,Transferred,31400.0,16160.0,15240.0,0.0,15240.0,,,,,,,,,
364,91900182.0,210538,10,1,,Transporter2,Vehicle117,Transferred,41660.0,15660.0,26000.0,240.0,25760.0,,,,,,,,,
367,91900143.0,208541,10,1,,Transporter6,Vehicle85,Transferred,27040.0,15940.0,11100.0,0.0,11100.0,,,,,,,,,
357,91900152.0,209536,130,1,,Transporter8,Vehicle121,Transferred,40800.0,16120.0,24680.0,0.0,24680.0,,,,,,,,,
365,91900143.0,208541,10,1,,Transporter6,Vehicle85,Transferred,26400.0,15900.0,10500.0,0.0,10500.0,,,,,,,,,
379,91900296.0,210513,20,1,,Transporter2,Vehicle122,Transferred,32560.0,14700.0,17860.0,0.0,17860.0,,,,,,,,,
368,91900170.0,210512,10,1,,Transporter2,Vehicle123,Transferred,40740.0,15940.0,24800.0,284.0,24516.0,,,,,,,,,
365,91900143.0,208537,10,1,,Transporter4,Vehicle124,Transferred,40460.0,16040.0,24420.0,0.0,24420.0,,,,,,,,,
365,91900143.0,208541,10,1,,Transporter6,Vehicle85,Transferred,28600.0,15840.0,12760.0,0.0,12760.0,,,,,,,,,
365,91900143.0,208548,10,1,,Transporter9,Vehicle125,Transferred,29980.0,16840.0,13140.0,0.0,13140.0,,,,,,,,,
365,91900143.0,208547,10,1,,Transporter5,Vehicle57,Transferred,35960.0,16640.0,19320.0,0.0,19320.0,,,,,,,,,
368,91900170.0,210513,10,1,,Transporter2,Vehicle126,Transferred,34960.0,15080.0,19880.0,0.0,19880.0,,,,,,,,,
368,91900170.0,210267,10,1,,Transporter2,Vehicle118,Transferred,27380.0,15660.0,11720.0,0.0,11720.0,,,,,,,,,
365,91900143.0,208533,10,1,,Transporter4,Vehicle127,Transferred,38960.0,16420.0,22540.0,0.0,22540.0,,,,,,,,,
365,91900143.0,208547,10,1,,Transporter5,Vehicle128,Transferred,31220.0,16200.0,10220.0,20.0,10200.0,,,,,,,,,
375,91900302.0,208547,20,2,,Transporter5,Vehicle128,Transferred,31220.0,16200.0,4800.0,20.0,4780.0,,,,,,,,,
369,91900146.0,208537,40,1,,Transporter6,Vehicle30,Transferred,36900.0,16000.0,10120.0,0.0,10120.0,,,,,,,,,
369,91900146.0,208537,40,2,,Transporter6,Vehicle30,Transferred,36900.0,16000.0,5280.0,100.0,5180.0,,,,,,,,,
365,91900143.0,208882,10,3,,Transporter6,Vehicle30,Transferred,36900.0,16000.0,5500.0,100.0,5400.0,,,,,,,,,
365,91900143.0,208548,10,1,,Transporter9,Vehicle129,Transferred,32680.0,15820.0,11660.0,0.0,11660.0,,,,,,,,,
375,91900302.0,208548,30,2,,Transporter9,Vehicle129,Transferred,32680.0,15820.0,5200.0,0.0,5200.0,,,,,,,,,
367,91900143.0,208549,10,1,,Transporter14,Vehicle130,Transferred,25040.0,15440.0,9600.0,0.0,9600.0,,,,,,,,,
365,91900143.0,208490,10,1,,Transporter1,Vehicle131,Transferred,35400.0,14860.0,4802.0,0.0,4802.0,,,,,,,,,
365,91900143.0,208490,10,2,,Transporter1,Vehicle131,Transferred,35400.0,14860.0,15738.0,212.0,15526.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle120,Transferred,33780.0,16500.0,17280.0,0.0,17280.0,,,,,,,,,
367,91900143.0,208532,10,1,,Transporter1,Vehicle4,Transferred,35200.0,14780.0,20420.0,120.0,20300.0,,,,,,,,,
375,91900302.0,208535,20,1,,Transporter3,Vehicle120,Transferred,29780.0,16520.0,13260.0,0.0,13260.0,,,,,,,,,
365,91900143.0,208540,10,1,,Transporter6,Vehicle9,Transferred,31020.0,14480.0,16540.0,0.0,16540.0,,,,,,,,,
368,91900170.0,210266,10,1,,Transporter2,Vehicle79,Transferred,29780.0,16000.0,5200.0,0.0,5200.0,,,,,,,,,
368,91900170.0,210576,10,2,,Transporter2,Vehicle79,Transferred,29780.0,16000.0,8580.0,0.0,8580.0,,,,,,,,,
365,91900143.0,208604,10,1,,Transporter6,Vehicle132,Transferred,40540.0,16180.0,24360.0,0.0,24360.0,,,,,,,,,
365,91900143.0,208533,10,1,,Transporter6,Vehicle133,Transferred,28680.0,14480.0,13600.0,105.0,13495.0,,,,,,,,,
389,91900330.0,208533,30,2,,Transporter6,Vehicle133,Transferred,28680.0,14480.0,600.0,0.0,600.0,,,,,,,,,
375,91900302.0,208535,20,1,,Transporter3,Vehicle120,Transferred,30040.0,16500.0,13540.0,0.0,13540.0,,,,,,,,,
365,91900143.0,208603,10,1,,Transporter8,Vehicle19,Transferred,31040.0,15180.0,7860.0,0.0,7860.0,,,,,,,,,
375,91900302.0,208603,20,2,,Transporter8,Vehicle19,Transferred,31040.0,15180.0,8000.0,0.0,8000.0,,,,,,,,,
365,91900143.0,208548,10,1,,Transporter9,Vehicle59,Transferred,35220.0,16720.0,7960.0,0.0,7960.0,,,,,,,,,
375,91900302.0,208548,30,2,,Transporter9,Vehicle59,Transferred,35220.0,16720.0,3820.0,0.0,3820.0,,,,,,,,,
365,91900143.0,208548,10,3,,Transporter9,Vehicle59,Transferred,35220.0,16720.0,6720.0,0.0,6720.0,,,,,,,,,
365,91900143.0,208547,10,1,,Transporter5,Vehicle134,Transferred,38420.0,16620.0,21800.0,0.0,21800.0,,,,,,,,,
365,91900143.0,208546,10,1,,Transporter15,Vehicle135,Transferred,33440.0,14480.0,18960.0,348.0,18612.0,,,,,,,,,
365,91900143.0,208544,10,1,,Transporter6,Vehicle136,Transferred,39100.0,16040.0,23060.0,0.0,23060.0,,,,,,,,,
357,91900152.0,209536,140,1,,Transporter8,Vehicle137,Transferred,38260.0,14180.0,24080.0,0.0,24080.0,,,,,,,,,
357,91900152.0,209536,140,1,,Transporter8,Vehicle138,Transferred,39760.0,15960.0,23800.0,0.0,23800.0,,,,,,,,,
365,91900143.0,208532,10,1,,Transporter1,Vehicle139,Transferred,30140.0,16140.0,14000.0,330.0,13670.0,,,,,,,,,
357,91900152.0,209536,140,1,,Transporter8,Vehicle140,Transferred,40100.0,16160.0,23940.0,0.0,23940.0,,,,,,,,,
367,91900143.0,208490,10,1,,Transporter1,Vehicle141,Transferred,34420.0,14920.0,14765.0,194.0,14571.0,,,,,,,,,
367,91900143.0,208490,10,2,,Transporter1,Vehicle141,Transferred,34420.0,14920.0,4585.0,0.0,4585.0,,,,,,,,,
375,91900302.0,208490,20,3,,Transporter1,Vehicle141,Transferred,34420.0,14920.0,150.0,0.0,150.0,,,,,,,,,
379,91900296.0,210500,20,1,,Transporter2,Vehicle33,Transferred,28320.0,16960.0,11360.0,0.0,11360.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle28,Transferred,33080.0,18860.0,14220.0,0.0,14220.0,,,,,,,,,
365,91900143.0,210649,10,1,,Transporter8,Vehicle142,Transferred,29480.0,15320.0,14160.0,0.0,14160.0,,,,,,,,,
354,91900182.0,210103,30,1,,Transporter2,Vehicle143,Transferred,43020.0,16600.0,26420.0,198.0,26222.0,,,,,,,,,
368,91900170.0,210576,10,1,,Transporter2,Vehicle144,Transferred,27300.0,16440.0,10860.0,0.0,10860.0,,,,,,,,,
369,91900146.0,208537,40,1,,Transporter4,Vehicle145,Transferred,29360.0,14280.0,15080.0,0.0,15080.0,,,,,,,,,
357,91900152.0,209536,140,1,,Transporter8,Vehicle146,Transferred,39260.0,14660.0,24600.0,0.0,24600.0,,,,,,,,,
379,91900296.0,210663,20,1,,Transporter2,Vehicle64,Transferred,41900.0,16620.0,25280.0,280.0,25000.0,,,,,,,,,
379,91900296.0,210275,20,1,,Transporter2,Vehicle38,Transferred,32280.0,19080.0,13200.0,0.0,13200.0,,,,,,,,,
367,91900143.0,208540,10,1,,Transporter6,Vehicle69,Transferred,30260.0,16180.0,14080.0,0.0,14080.0,,,,,,,,,
357,91900152.0,209536,140,1,,Transporter8,Vehicle147,Transferred,40260.0,16100.0,24160.0,0.0,24160.0,,,,,,,,,
365,91900143.0,210649,10,1,,Transporter8,Vehicle148,Transferred,29780.0,16460.0,13320.0,0.0,13320.0,,,,,,,,,
357,91900152.0,209536,140,1,,Transporter8,Vehicle23,Transferred,38100.0,13840.0,24260.0,0.0,24260.0,,,,,,,,,
365,91900143.0,208542,10,1,,Transporter11,Vehicle41,Transferred,37820.0,15620.0,22200.0,0.0,22200.0,,,,,,,,,
368,91900170.0,210500,10,1,,Transporter2,Vehicle16,Transferred,30480.0,17100.0,13380.0,0.0,13380.0,,,,,,,,,
365,91900143.0,208541,10,1,,Transporter6,Vehicle69,Transferred,29660.0,16300.0,13360.0,0.0,13360.0,,,,,,,,,
368,91900170.0,210576,10,1,,Transporter2,Vehicle144,Transferred,28620.0,16660.0,11960.0,0.0,11960.0,,,,,,,,,
367,91900143.0,208535,10,1,,Transporter3,Vehicle120,Transferred,30440.0,16280.0,14160.0,0.0,14160.0,,,,,,,,,
365,91900143.0,208541,10,1,,Transporter6,Vehicle149,Transferred,29360.0,16300.0,13060.0,0.0,13060.0,,,,,,,,,
367,91900143.0,208532,10,1,,Transporter1,Vehicle53,Transferred,37000.0,15120.0,21880.0,0.0,21880.0,,,,,,,,,
364,91900182.0,210538,10,1,,Transporter2,Vehicle150,Transferred,41700.0,16300.0,25400.0,0.0,25400.0,,,,,,,,,
365,91900143.0,208547,10,1,,Transporter5,Vehicle57,Transferred,36680.0,16640.0,20040.0,0.0,20040.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle120,Transferred,30920.0,16180.0,14740.0,0.0,14740.0,,,,,,,,,
365,91900143.0,208540,10,1,,Transporter6,Vehicle9,Transferred,33400.0,14960.0,18440.0,0.0,18440.0,,,,,,,,,
365,91900143.0,208794,10,1,,Transporter10,Vehicle96,Transferred,38380.0,16180.0,22200.0,200.0,22000.0,,,,,,,,,
365,91900143.0,208541,10,1,,Transporter6,Vehicle50,Transferred,29960.0,16360.0,13600.0,0.0,13600.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle151,Transferred,35800.0,21840.0,13960.0,0.0,13960.0,,,,,,,,,
365,91900143.0,208490,10,1,,Transporter1,Vehicle152,Transferred,36680.0,16440.0,14239.0,192.0,14047.0,,,,,,,,,
365,91900143.0,208490,10,2,,Transporter1,Vehicle152,Transferred,36680.0,16440.0,6001.0,0.0,6001.0,,,,,,,,,
365,91900143.0,208542,10,1,,Transporter13,Vehicle153,Transferred,22860.0,15460.0,7400.0,345.0,7055.0,,,,,,,,,
365,91900143.0,208537,10,1,,Transporter4,Vehicle154,Transferred,39960.0,13940.0,26020.0,0.0,26020.0,,,,,,,,,
368,91900170.0,210576,10,1,,Transporter2,Vehicle155,Transferred,29140.0,16880.0,12260.0,0.0,12260.0,,,,,,,,,
379,91900296.0,210662,50,1,,Transporter2,Vehicle88,Transferred,40580.0,14860.0,25720.0,285.0,25435.0,,,,,,,,,
365,91900143.0,208532,10,1,,Transporter1,Vehicle4,Transferred,37560.0,14800.0,14384.0,0.0,14384.0,,,,,,,,,
369,91900146.0,208532,30,2,,Transporter1,Vehicle4,Transferred,37560.0,14800.0,4080.0,60.0,4020.0,,,,,,,,,
366,91900160.0,208532,20,3,,Transporter1,Vehicle4,Transferred,37560.0,14800.0,4296.0,60.0,4236.0,,,,,,,,,
379,91900296.0,210663,30,1,,Transporter2,Vehicle64,Transferred,43400.0,16620.0,26780.0,310.0,26470.0,,,,,,,,,
365,91900143.0,208544,10,1,,Transporter6,Vehicle156,Transferred,31320.0,15780.0,15540.0,180.0,15360.0,,,,,,,,,
365,91900143.0,209955,30,1,,Transporter7,Vehicle157,Transferred,39060.0,14680.0,17380.0,340.0,17040.0,,,,,,,,,
365,91900143.0,209955,30,2,,Transporter7,Vehicle157,Transferred,39060.0,14680.0,7000.0,0.0,7000.0,,,,,,,,,
389,91900330.0,208532,40,1,,Transporter8,Vehicle158,Transferred,15440.0,11460.0,2800.0,60.0,2740.0,,,,,,,,,
365,91900143.0,208532,10,2,,Transporter8,Vehicle158,Transferred,15440.0,11460.0,1180.0,0.0,1180.0,,,,,,,,,
365,91900143.0,208537,10,1,,Transporter4,Vehicle159,Transferred,39340.0,15800.0,23540.0,0.0,23540.0,,,,,,,,,
367,91900143.0,208490,10,1,,Transporter1,Vehicle160,Transferred,34920.0,16600.0,12487.0,210.0,12277.0,,,,,,,,,
367,91900143.0,208490,10,2,,Transporter1,Vehicle160,Transferred,34920.0,16600.0,5833.0,0.0,5833.0,,,,,,,,,
366,91900160.0,208537,20,1,,Transporter6,Vehicle161,Transferred,35140.0,15800.0,12340.0,100.0,12240.0,,,,,,,,,
365,91900143.0,208537,10,2,,Transporter6,Vehicle161,Transferred,35140.0,15800.0,7000.0,100.0,6900.0,,,,,,,,,
368,91900170.0,210500,10,1,,Transporter2,Vehicle33,Transferred,28720.0,16900.0,11820.0,0.0,11820.0,,,,,,,,,
365,91900143.0,208538,10,1,,Transporter10,Vehicle162,Transferred,36300.0,16020.0,20280.0,400.0,19880.0,,,,,,,,,
368,91900170.0,210576,10,1,,Transporter2,Vehicle79,Transferred,27820.0,16100.0,11720.0,0.0,11720.0,,,,,,,,,
365,91900143.0,208541,10,1,,Transporter6,Vehicle163,Transferred,28820.0,16060.0,12760.0,0.0,12760.0,,,,,,,,,
365,91900143.0,210649,10,1,,Transporter8,Vehicle164,Transferred,28940.0,15540.0,13400.0,0.0,13400.0,,,,,,,,,
365,91900143.0,210649,10,1,,Transporter8,Vehicle165,Transferred,29540.0,15660.0,13880.0,0.0,13880.0,,,,,,,,,
365,91900143.0,208548,10,1,,Transporter9,Vehicle166,Transferred,27760.0,16280.0,11480.0,0.0,11480.0,,,,,,,,,
365,91900143.0,209955,30,1,,Transporter7,Vehicle167,Transferred,40120.0,15720.0,4300.0,0.0,4300.0,,,,,,,,,
365,91900143.0,209955,30,2,,Transporter7,Vehicle167,Transferred,40120.0,15720.0,20100.0,410.0,19690.0,,,,,,,,,
367,91900143.0,208532,10,1,,Transporter1,Vehicle35,Transferred,34700.0,14980.0,19720.0,120.0,19600.0,,,,,,,,,
365,91900143.0,208547,10,1,,Transporter5,Vehicle57,Transferred,35240.0,16660.0,18580.0,0.0,18580.0,,,,,,,,,
365,91900143.0,208540,10,1,,Transporter6,Vehicle9,Transferred,30320.0,14560.0,15760.0,0.0,15760.0,,,,,,,,,
365,91900143.0,209955,30,1,,Transporter7,Vehicle168,Transferred,40280.0,16040.0,7000.0,0.0,7000.0,,,,,,,,,
365,91900143.0,209955,30,2,,Transporter7,Vehicle168,Transferred,40280.0,16040.0,17240.0,390.0,16850.0,,,,,,,,,
365,91900143.0,208604,10,1,,Transporter6,Vehicle8,Transferred,29780.0,14920.0,14860.0,0.0,14860.0,,,,,,,,,
379,91900296.0,210662,30,1,,Transporter2,Vehicle169,Transferred,40640.0,16000.0,24640.0,270.0,24370.0,,,,,,,,,
365,91900143.0,208542,10,1,,Transporter8,Vehicle170,Transferred,39980.0,15680.0,24300.0,440.0,23860.0,,,,,,,,,
379,91900296.0,210500,20,1,,Transporter2,Vehicle89,Transferred,25620.0,16160.0,9460.0,0.0,9460.0,,,,,,,,,
368,91900170.0,210576,10,1,,Transporter2,Vehicle171,Transferred,30400.0,16660.0,13740.0,0.0,13740.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle172,Transferred,32540.0,16940.0,11800.0,66.0,11734.0,,,,,,,,,
375,91900302.0,208535,20,2,,Transporter3,Vehicle172,Transferred,32540.0,16940.0,3800.0,0.0,3800.0,,,,,,,,,
365,91900143.0,210649,10,1,,Transporter8,Vehicle173,Transferred,28160.0,15440.0,12720.0,0.0,12720.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle62,Transferred,28480.0,16060.0,12420.0,0.0,12420.0,,,,,,,,,
368,91900170.0,210455,10,1,,Transporter2,Vehicle174,Transferred,40420.0,16660.0,23760.0,300.0,23460.0,,,,,,,,,
365,91900143.0,208532,10,1,,Transporter1,Vehicle175,Transferred,40900.0,14440.0,26460.0,0.0,26460.0,,,,,,,,,
365,91900143.0,208543,10,1,,Transporter6,Vehicle176,Transferred,37460.0,16480.0,20980.0,0.0,20980.0,,,,,,,,,
379,91900296.0,210662,50,1,,Transporter2,Vehicle177,Transferred,37240.0,15080.0,22160.0,0.0,22160.0,,,,,,,,,
365,91900143.0,208548,10,1,,Transporter9,Vehicle108,Transferred,31200.0,15620.0,15580.0,0.0,15580.0,,,,,,,,,
365,91900143.0,210649,10,1,,Transporter8,Vehicle178,Transferred,27920.0,15080.0,12840.0,0.0,12840.0,,,,,,,,,
379,91900296.0,210500,20,1,,Transporter2,Vehicle89,Transferred,28140.0,16160.0,11980.0,0.0,11980.0,,,,,,,,,
357,91900152.0,209536,150,1,,Transporter8,Vehicle29,Transferred,36180.0,12460.0,23720.0,0.0,23720.0,,,,,,,,,
367,91900143.0,208532,10,1,,Transporter1,Vehicle4,Transferred,36380.0,14700.0,14200.0,0.0,14200.0,,,,,,,,,
369,91900146.0,208532,30,2,,Transporter1,Vehicle4,Transferred,36380.0,14700.0,4300.0,60.0,4240.0,,,,,,,,,
366,91900160.0,208532,20,3,,Transporter1,Vehicle4,Transferred,36380.0,14700.0,3180.0,60.0,3120.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle179,Transferred,36280.0,19040.0,17240.0,20.0,17220.0,,,,,,,,,
357,91900152.0,209536,150,1,,Transporter8,Vehicle23,Transferred,38400.0,13860.0,24540.0,0.0,24540.0,,,,,,,,,
365,91900143.0,208882,10,1,,Transporter6,Vehicle180,Transferred,35680.0,16300.0,4750.0,100.0,4650.0,,,,,,,,,
369,91900146.0,208537,40,2,,Transporter6,Vehicle180,Transferred,35680.0,16300.0,4150.0,100.0,4050.0,,,,,,,,,
369,91900146.0,208537,40,3,,Transporter6,Vehicle180,Transferred,35680.0,16300.0,10480.0,0.0,10480.0,,,,,,,,,
368,91900170.0,210500,10,1,,Transporter2,Vehicle118,Transferred,28620.0,16900.0,11720.0,0.0,11720.0,,,,,,,,,
367,91900143.0,208541,10,1,,Transporter6,Vehicle176,Transferred,28220.0,16440.0,11780.0,0.0,11780.0,,,,,,,,,
365,91900143.0,208490,10,1,,Transporter1,Vehicle181,Transferred,33360.0,15760.0,11439.0,194.0,11245.0,,,,,,,,,
367,91900143.0,208490,10,2,,Transporter1,Vehicle181,Transferred,33360.0,15760.0,6161.0,0.0,6161.0,,,,,,,,,
367,91900143.0,208545,10,1,,Transporter0,Vehicle0,Transferred,40200.0,14980.0,9380.0,0.0,9380.0,,,,,,,,,
367,91900143.0,208545,10,2,,Transporter0,Vehicle0,Transferred,40200.0,14980.0,14840.0,120.0,14720.0,,,,,,,,,
369,91900146.0,208545,20,3,,Transporter0,Vehicle0,Transferred,40200.0,14980.0,1000.0,0.0,1000.0,,,,,,,,,
375,91900302.0,208603,20,1,,Transporter2,Vehicle79,Transferred,27740.0,15880.0,11860.0,0.0,11860.0,,,,,,,,,
365,91900143.0,210649,10,1,,Transporter8,Vehicle182,Transferred,27880.0,14940.0,12940.0,84.0,12856.0,,,,,,,,,
365,91900143.0,208544,10,1,,Transporter6,Vehicle183,Transferred,38900.0,15620.0,23280.0,960.0,22320.0,,,,,,,,,
365,91900143.0,208540,10,1,,Transporter6,Vehicle9,Transferred,33180.0,14440.0,18740.0,0.0,18740.0,,,,,,,,,
357,91900152.0,209536,150,1,,Transporter8,Vehicle184,Transferred,39500.0,15160.0,24340.0,0.0,24340.0,,,,,,,,,
379,91900296.0,210662,40,1,,Transporter2,Vehicle185,Transferred,39520.0,15060.0,24460.0,270.0,24190.0,,,,,,,,,
365,91900143.0,208532,10,1,,Transporter1,Vehicle53,Transferred,35960.0,14860.0,21100.0,120.0,20980.0,,,,,,,,,
357,91900152.0,209536,150,1,,Transporter8,Vehicle186,Transferred,39600.0,15440.0,24160.0,0.0,24160.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle62,Transferred,28720.0,15740.0,12980.0,0.0,12980.0,,,,,,,,,
357,91900152.0,209536,150,1,,Transporter8,Vehicle187,Transferred,39740.0,15620.0,24120.0,0.0,24120.0,,,,,,,,,
357,91900152.0,209536,150,1,,Transporter8,Vehicle188,Transferred,39080.0,14860.0,24220.0,0.0,24220.0,,,,,,,,,
379,91900296.0,210662,50,1,,Transporter2,Vehicle169,Transferred,40880.0,16060.0,24820.0,270.0,24550.0,,,,,,,,,
367,91900143.0,208542,10,1,,Transporter11,Vehicle41,Transferred,37580.0,15080.0,22500.0,0.0,22500.0,,,,,,,,,
365,91900143.0,208538,10,1,,Transporter10,Vehicle96,Transferred,39780.0,15860.0,23920.0,200.0,23720.0,,,,,,,,,
365,91900143.0,209955,30,1,,Transporter7,Vehicle189,Transferred,39980.0,15380.0,4560.0,0.0,4560.0,,,,,,,,,
365,91900143.0,209955,30,2,,Transporter7,Vehicle189,Transferred,39980.0,15380.0,20040.0,410.0,19630.0,,,,,,,,,
375,91900302.0,208535,20,1,,Transporter3,Vehicle62,Transferred,28040.0,15720.0,12320.0,0.0,12320.0,,,,,,,,,
367,91900143.0,208547,10,1,,Transporter5,Vehicle190,Transferred,30500.0,14800.0,7980.0,0.0,7980.0,,,,,,,,,
389,91900330.0,208547,30,2,,Transporter5,Vehicle190,Transferred,30500.0,14800.0,1400.0,0.0,1400.0,,,,,,,,,
375,91900302.0,208547,20,3,,Transporter5,Vehicle190,Transferred,30500.0,14800.0,5620.0,0.0,5620.0,,,,,,,,,
365,91900143.0,208547,40,4,,Transporter5,Vehicle190,Transferred,30500.0,14800.0,700.0,0.0,700.0,,,,,,,,,
375,91900302.0,208535,20,1,,Transporter3,Vehicle62,Transferred,28480.0,15700.0,12780.0,0.0,12780.0,,,,,,,,,
365,91900143.0,208535,10,1,,Transporter3,Vehicle191,Transferred,32440.0,20260.0,11420.0,0.0,11420.0,,,,,,,,,
375,91900302.0,208535,20,2,,Transporter3,Vehicle191,Transferred,32440.0,20260.0,760.0,60.0,700.0,,,,,,,,,
